t [s]	U''g [cm/s2] 	X'' [cm/s2] 	X' [cm/s]	X [cm]
58.220000	-5.985081	-1.916746	-2.188258	0.067453
58.222000	-5.466132	-1.739412	-2.191914	0.063072
58.224000	-4.947183	-1.561425	-2.195215	0.058685
58.226000	-4.428234	-1.382900	-2.198159	0.054292
58.228000	-3.909285	-1.203951	-2.200746	0.049893
58.230000	-3.390336	-1.024692	-2.202975	0.045489
58.232000	-2.871387	-0.845236	-2.204845	0.041081
58.234000	-2.352438	-0.665698	-2.206356	0.036670
58.236000	-1.833489	-0.486190	-2.207508	0.032256
58.238000	-1.314540	-0.306826	-2.208301	0.027841
58.240000	1.710864	-2.630633	-2.211238	0.023421
58.242000	4.736268	-4.946949	-2.218816	0.018991
58.244000	7.761672	-7.254331	-2.231017	0.014541
58.246000	10.787076	-9.551346	-2.247823	0.010062
58.248000	13.812480	-11.836572	-2.269211	0.005545
58.250000	16.837884	-14.108596	-2.295156	0.000981
58.252000	19.863288	-16.366019	-2.325630	-0.003640
58.254000	22.888692	-18.607454	-2.360604	-0.008326
58.256000	25.914096	-20.831526	-2.400043	-0.013087
58.258000	28.939500	-23.036877	-2.443911	-0.017931
58.260000	29.040543	-22.301932	-2.489250	-0.022864
58.262000	29.141586	-21.554764	-2.533107	-0.027886
58.264000	29.242629	-20.795876	-2.575457	-0.032995
58.266000	29.343672	-20.025775	-2.616279	-0.038187
58.268000	29.444715	-19.244975	-2.655550	-0.043458
58.270000	29.545758	-18.453996	-2.693249	-0.048807
58.272000	29.646801	-17.653361	-2.729356	-0.054230
58.274000	29.747844	-16.843601	-2.763853	-0.059723
58.276000	29.848887	-16.025249	-2.796722	-0.065284
58.278000	29.949930	-15.198843	-2.827946	-0.070908
58.280000	28.315584	-12.631986	-2.855777	-0.076592
58.282000	26.681238	-10.063604	-2.878472	-0.082326
58.284000	25.046892	-7.495320	-2.896031	-0.088101
58.286000	23.412546	-4.928753	-2.908455	-0.093905
58.288000	21.778200	-2.365519	-2.915750	-0.099729
58.290000	20.143854	0.192774	-2.917922	-0.105563
58.292000	18.509508	2.744524	-2.914985	-0.111396
58.294000	16.875162	5.288140	-2.906952	-0.117218
58.296000	15.240816	7.822036	-2.893842	-0.123019
58.298000	13.606470	10.344639	-2.875676	-0.128788
58.300000	12.950181	11.877710	-2.853453	-0.134517
58.302000	12.293892	13.399442	-2.828176	-0.140199
58.304000	11.637603	14.908902	-2.799868	-0.145827
58.306000	10.981314	16.405171	-2.768554	-0.151395
58.308000	10.325025	17.887336	-2.734261	-0.156898
58.310000	9.668736	19.354499	-2.697019	-0.162330
58.312000	9.012447	20.805772	-2.656859	-0.167683
58.314000	8.356158	22.240279	-2.613813	-0.172954
58.316000	7.699869	23.657157	-2.567916	-0.178136
58.318000	7.043580	25.055558	-2.519203	-0.183223
58.320000	8.167806	24.656644	-2.469491	-0.188212
58.322000	9.292032	24.243180	-2.420591	-0.193102
58.324000	10.416258	23.815461	-2.372532	-0.197895
58.326000	11.540484	23.373794	-2.325343	-0.202593
58.328000	12.664710	22.918492	-2.279051	-0.207197
58.330000	13.788936	22.449877	-2.233682	-0.211710
58.332000	14.913162	21.968277	-2.189264	-0.216133
58.334000	16.037388	21.474029	-2.145822	-0.220468
58.336000	17.161614	20.967477	-2.103380	-0.224717
58.338000	18.285840	20.448970	-2.061964	-0.228882
58.340000	19.788732	19.540735	-2.021974	-0.232966
58.342000	21.291624	18.622454	-1.983811	-0.236972
58.344000	22.794516	17.694731	-1.947494	-0.240903
58.346000	24.297408	16.758176	-1.913041	-0.244764
58.348000	25.800300	15.813400	-1.880469	-0.248558
58.350000	27.303192	14.861021	-1.849795	-0.252288
58.352000	28.806084	13.901659	-1.821032	-0.255959
58.354000	30.308976	12.935935	-1.794195	-0.259574
58.356000	31.811868	11.964476	-1.769294	-0.263137
58.358000	33.314760	10.987908	-1.746342	-0.266653
58.360000	31.517568	13.302283	-1.722052	-0.270121
58.362000	29.720376	15.602459	-1.693147	-0.273537
58.364000	27.923184	17.887020	-1.659657	-0.276889
58.366000	26.125992	20.154566	-1.621616	-0.280171
58.368000	24.328800	22.403708	-1.579058	-0.283371
58.370000	22.531608	24.633073	-1.532021	-0.286482
58.372000	20.734416	26.841306	-1.480546	-0.289495
58.374000	18.937224	29.027067	-1.424678	-0.292400
58.376000	17.140032	31.189032	-1.364462	-0.295189
58.378000	15.342840	33.325899	-1.299947	-0.297854
58.380000	13.011003	35.970272	-1.230651	-0.300384
58.382000	10.679166	38.585319	-1.156095	-0.302771
58.384000	8.347329	41.169465	-1.076340	-0.305004
58.386000	6.015492	43.721158	-0.991450	-0.307071
58.388000	3.683655	46.238869	-0.901490	-0.308964
58.390000	1.351818	48.721095	-0.806530	-0.310672
58.392000	-0.980019	51.166361	-0.706642	-0.312185
58.394000	-3.311856	53.573215	-0.601903	-0.313494
58.396000	-5.643693	55.940237	-0.492389	-0.314588
58.398000	-7.975530	58.266034	-0.378183	-0.315459
58.400000	-8.728938	58.973042	-0.260944	-0.316098
58.402000	-9.482346	59.641077	-0.142330	-0.316501
58.404000	-10.235754	60.269817	-0.022419	-0.316666
58.406000	-10.989162	60.858963	0.098710	-0.316590
58.408000	-11.742570	61.408242	0.220977	-0.316270
58.410000	-12.495978	61.917409	0.344303	-0.315705
58.412000	-13.249386	62.386243	0.468606	-0.314892
58.414000	-14.002794	62.814550	0.593807	-0.313829
58.416000	-14.756202	63.202160	0.719824	-0.312516
58.418000	-15.509610	63.548932	0.846575	-0.310949
58.420000	-15.751917	63.344371	0.973468	-0.309129
58.422000	-15.994224	63.100367	1.099913	-0.307056
58.424000	-16.236531	62.817175	1.225830	-0.304730
58.426000	-16.478838	62.495071	1.351143	-0.302153
58.428000	-16.721145	62.134355	1.475772	-0.299326
58.430000	-16.963452	61.735353	1.599642	-0.296251
58.432000	-17.205759	61.298412	1.722676	-0.292929
58.434000	-17.448066	60.823903	1.844798	-0.289361
58.436000	-17.690373	60.312219	1.965934	-0.285550
58.438000	-17.932680	59.763777	2.086010	-0.281498
58.440000	-18.312327	59.316160	2.205090	-0.277207
58.442000	-18.691974	58.832252	2.323238	-0.272679
58.444000	-19.071621	58.312450	2.440383	-0.267915
58.446000	-19.451268	57.757171	2.556453	-0.262919
58.448000	-19.830915	57.166854	2.671377	-0.257691
58.450000	-20.210562	56.541961	2.785086	-0.252234
58.452000	-20.590209	55.882971	2.897511	-0.246552
58.454000	-20.969856	55.190386	3.008584	-0.240646
58.456000	-21.349503	54.464727	3.118239	-0.234519
58.458000	-21.729150	53.706535	3.226410	-0.228174
58.460000	-21.941046	52.748856	3.332866	-0.221615
58.462000	-22.152942	51.760308	3.437375	-0.214845
58.464000	-22.364838	50.741593	3.539877	-0.207867
58.466000	-22.576734	49.693429	3.640312	-0.200687
58.468000	-22.788630	48.616551	3.738622	-0.193308
58.470000	-23.000526	47.511709	3.834750	-0.185735
58.472000	-23.212422	46.379672	3.928641	-0.177971
58.474000	-23.424318	45.221222	4.020242	-0.170023
58.476000	-23.636214	44.037155	4.109501	-0.161893
58.478000	-23.848110	42.828283	4.196366	-0.153587
58.480000	-23.050557	40.587407	4.279782	-0.145111
58.482000	-22.253004	38.326554	4.358696	-0.136472
58.484000	-21.455451	36.047200	4.433069	-0.127681
58.486000	-20.657898	33.750830	4.502867	-0.118745
58.488000	-19.860345	31.438934	4.568057	-0.109674
58.490000	-19.062792	29.113010	4.628609	-0.100477
58.492000	-18.265239	26.774560	4.684497	-0.091164
58.494000	-17.467686	24.425090	4.735696	-0.081744
58.496000	-16.670133	22.066110	4.782188	-0.072226
58.498000	-15.872580	19.699133	4.823953	-0.062620
58.500000	-14.379498	16.631124	4.860283	-0.052935
58.502000	-12.886416	13.560324	4.890475	-0.043185
58.504000	-11.393334	10.488678	4.914524	-0.033380
58.506000	-9.900252	7.418125	4.932430	-0.023533
58.508000	-8.407170	4.350599	4.944199	-0.013656
58.510000	-6.914088	1.288028	4.949838	-0.003762
58.512000	-5.421006	-1.767670	4.949358	0.006137
58.514000	-3.927924	-4.814584	4.942776	0.016029
58.516000	-2.434842	-7.850813	4.930110	0.025902
58.518000	-0.941760	-10.874471	4.911385	0.035744
58.520000	-1.821717	-11.513994	4.888997	0.045544
58.522000	-2.701674	-12.144650	4.865338	0.055298
58.524000	-3.581631	-12.766062	4.840427	0.065004
58.526000	-4.461588	-13.377862	4.814283	0.074659
58.528000	-5.341545	-13.979689	4.786926	0.084260
58.530000	-6.221502	-14.571188	4.758375	0.093805
58.532000	-7.101459	-15.152010	4.728652	0.103292
58.534000	-7.981416	-15.721818	4.697778	0.112719
58.536000	-8.861373	-16.280280	4.665776	0.122082
58.538000	-9.741330	-16.827070	4.632668	0.131381
58.540000	-11.358018	-16.626184	4.599215	0.140613
58.542000	-12.974706	-16.415315	4.566174	0.149778
58.544000	-14.591394	-16.194621	4.533564	0.158878
58.546000	-16.208082	-15.964266	4.501405	0.167913
58.548000	-17.824770	-15.724420	4.469716	0.176884
58.550000	-19.441458	-15.475257	4.438517	0.185792
58.552000	-21.058146	-15.216958	4.407824	0.194638
58.554000	-22.674834	-14.949709	4.377658	0.203424
58.556000	-24.291522	-14.673701	4.348034	0.212150
58.558000	-25.908210	-14.389131	4.318971	0.220817
58.560000	-25.623720	-15.994690	4.288588	0.229424
58.562000	-25.339230	-17.586132	4.255007	0.237968
58.564000	-25.054740	-19.162486	4.218258	0.246441
58.566000	-24.770250	-20.722798	4.178373	0.254838
58.568000	-24.485760	-22.266122	4.135384	0.263151
58.570000	-24.201270	-23.791529	4.089326	0.271376
58.572000	-23.916780	-25.298100	4.040237	0.279506
58.574000	-23.632290	-26.784933	3.988154	0.287534
58.576000	-23.347800	-28.251140	3.933118	0.295455
58.578000	-23.063310	-29.695847	3.875171	0.303264
58.580000	-22.471767	-31.424817	3.814050	0.310953
58.582000	-21.880224	-33.129625	3.749495	0.318516
58.584000	-21.288681	-34.809258	3.681557	0.325947
58.586000	-20.697138	-36.462720	3.610285	0.333239
58.588000	-20.105595	-38.089032	3.535733	0.340385
58.590000	-19.514052	-39.687238	3.457957	0.347379
58.592000	-18.922509	-41.256399	3.377013	0.354214
58.594000	-18.330966	-42.795599	3.292961	0.360884
58.596000	-17.739423	-44.303943	3.205861	0.367383
58.598000	-17.147880	-45.780555	3.115777	0.373704
58.600000	-16.132545	-47.647779	3.022349	0.379843
58.602000	-15.117210	-49.480262	2.925221	0.385790
58.604000	-14.101875	-51.276935	2.824463	0.391540
58.606000	-13.086540	-53.036756	2.720150	0.397084
58.608000	-12.071205	-54.758706	2.612354	0.402417
58.610000	-11.055870	-56.441795	2.501154	0.407530
58.612000	-10.040535	-58.085059	2.386627	0.412418
58.614000	-9.025200	-59.687561	2.268854	0.417074
58.616000	-8.009865	-61.248392	2.147918	0.421490
58.618000	-6.994530	-62.766673	2.023903	0.425662
58.620000	-5.488695	-64.731359	1.896405	0.429583
58.622000	-3.982860	-66.650285	1.765024	0.433244
58.624000	-2.477025	-68.522354	1.629851	0.436639
58.626000	-0.971190	-70.346503	1.490982	0.439760
58.628000	0.534645	-72.121703	1.348514	0.442599
58.630000	2.040480	-73.846955	1.202545	0.445150
58.632000	3.546315	-75.521298	1.053177	0.447406
58.634000	5.052150	-77.143802	0.900512	0.449360
58.636000	6.557985	-78.713575	0.744654	0.451005
58.638000	8.063820	-80.229759	0.585711	0.452335
58.640000	9.710919	-81.832596	0.423649	0.453345
58.642000	11.358018	-83.379794	0.258436	0.454027
58.644000	13.005117	-84.870516	0.090186	0.454375
58.646000	14.652216	-86.303963	-0.080988	0.454384
58.648000	16.299315	-87.679375	-0.254972	0.454049
58.650000	17.946414	-88.996031	-0.431647	0.453362
58.652000	19.593513	-90.253247	-0.610896	0.452319
58.654000	21.240612	-91.450379	-0.792600	0.450916
58.656000	22.887711	-92.586823	-0.976637	0.449147
58.658000	24.534810	-93.662015	-1.162886	0.447007
58.660000	24.165954	-92.662322	-1.349210	0.444495
58.662000	23.797098	-91.606691	-1.533479	0.441612
58.664000	23.428242	-90.495927	-1.715582	0.438363
58.666000	23.059386	-89.330869	-1.895409	0.434752
58.668000	22.690530	-88.112389	-2.072852	0.430784
58.670000	22.321674	-86.841388	-2.247806	0.426463
58.672000	21.952818	-85.518801	-2.420166	0.421795
58.674000	21.583962	-84.145592	-2.589831	0.416785
58.676000	21.215106	-82.722753	-2.756699	0.411439
58.678000	20.846250	-81.251306	-2.920673	0.405761
58.680000	19.683765	-78.939795	-3.080864	0.399760
58.682000	18.521280	-76.584292	-3.236388	0.393443
58.684000	17.358795	-74.186394	-3.387159	0.386819
58.686000	16.196310	-71.747721	-3.533093	0.379899
58.688000	15.033825	-69.269912	-3.674111	0.372692
58.690000	13.871340	-66.754629	-3.810135	0.365207
58.692000	12.708855	-64.203552	-3.941093	0.357456
58.694000	11.546370	-61.618380	-4.066915	0.349448
58.696000	10.383885	-59.000830	-4.187534	0.341194
58.698000	9.221400	-56.352634	-4.302888	0.332703
58.700000	9.949302	-55.563256	-4.414804	0.323986
58.702000	10.677204	-54.740811	-4.525108	0.315046
58.704000	11.405106	-53.885903	-4.633735	0.305887
58.706000	12.133008	-52.999150	-4.740620	0.296513
58.708000	12.860910	-52.081193	-4.845700	0.286926
58.710000	13.588812	-51.132690	-4.948914	0.277132
58.712000	14.316714	-50.154314	-5.050201	0.267132
58.714000	15.044616	-49.146758	-5.149502	0.256933
58.716000	15.772518	-48.110731	-5.246759	0.246537
58.718000	16.500420	-47.046957	-5.341917	0.235948
58.720000	17.477496	-46.205000	-5.435169	0.225171
58.722000	18.454572	-45.336012	-5.526710	0.214209
58.724000	19.431648	-44.440608	-5.616487	0.203066
58.726000	20.408724	-43.519420	-5.704447	0.191745
58.728000	21.385800	-42.573094	-5.790539	0.180250
58.730000	22.362876	-41.602289	-5.874715	0.168584
58.732000	23.339952	-40.607679	-5.956925	0.156753
58.734000	24.317028	-39.589952	-6.037122	0.144759
58.736000	25.294104	-38.549807	-6.115262	0.132606
58.738000	26.271180	-37.487957	-6.191300	0.120300
58.740000	26.893134	-36.050505	-6.264838	0.107844
58.742000	27.515088	-34.593922	-6.335483	0.095243
58.744000	28.137042	-33.119174	-6.403196	0.082505
58.746000	28.758996	-31.627236	-6.467942	0.069634
58.748000	29.380950	-30.119094	-6.529688	0.056636
58.750000	30.002904	-28.595739	-6.588403	0.043518
58.752000	30.624858	-27.058170	-6.644057	0.030285
58.754000	31.246812	-25.507392	-6.696623	0.016945
58.756000	31.868766	-23.944417	-6.746075	0.003502
58.758000	32.490720	-22.370262	-6.792389	-0.010036
58.760000	32.595687	-20.269691	-6.835029	-0.023664
58.762000	32.700654	-18.161605	-6.873460	-0.037372
58.764000	32.805621	-16.047355	-6.907669	-0.051153
58.766000	32.910588	-13.928289	-6.937645	-0.064999
58.768000	33.015555	-11.805756	-6.963379	-0.078900
58.770000	33.120522	-9.681104	-6.984866	-0.092848
58.772000	33.225489	-7.555677	-7.002103	-0.106835
58.774000	33.330456	-5.430818	-7.015089	-0.120852
58.776000	33.435423	-3.307867	-7.023828	-0.134891
58.778000	33.540390	-1.188157	-7.028324	-0.148943
58.780000	32.636889	1.934026	-7.027578	-0.162999
58.782000	31.733388	5.047153	-7.020597	-0.177047
58.784000	30.829887	8.149283	-7.007400	-0.191075
58.786000	29.926386	11.238488	-6.988013	-0.205071
58.788000	29.022885	14.312851	-6.962461	-0.219021
58.790000	28.119384	17.370470	-6.930778	-0.232914
58.792000	27.215883	20.409458	-6.892998	-0.246738
58.794000	26.312382	23.427946	-6.849161	-0.260480
58.796000	25.408881	26.424081	-6.799309	-0.274129
58.798000	24.505380	29.396029	-6.743489	-0.287672
58.800000	23.248719	32.694638	-6.681398	-0.301097
58.802000	21.992058	35.964346	-6.612739	-0.314391
58.804000	20.735397	39.203162	-6.537571	-0.327541
58.806000	19.478736	42.409122	-6.455959	-0.340535
58.808000	18.222075	45.580286	-6.367970	-0.353358
58.810000	16.965414	48.714741	-6.273675	-0.366000
58.812000	15.708753	51.810602	-6.173149	-0.378447
58.814000	14.452092	54.866013	-6.066473	-0.390687
58.816000	13.195431	57.879148	-5.953728	-0.402707
58.818000	11.938770	60.848213	-5.835000	-0.414495
58.820000	11.443365	63.011265	-5.711141	-0.426042
58.822000	10.947960	65.129143	-5.583000	-0.437336
58.824000	10.452555	67.200625	-5.450671	-0.448369
58.826000	9.957150	69.224521	-5.314245	-0.459134
58.828000	9.461745	71.199673	-5.173821	-0.469622
58.830000	8.966340	73.124957	-5.029497	-0.479826
58.832000	8.470935	74.999286	-4.881372	-0.489737
58.834000	7.975530	76.821603	-4.729551	-0.499348
58.836000	7.480125	78.590891	-4.574139	-0.508651
58.838000	6.984720	80.306166	-4.415242	-0.517641
58.840000	7.665534	80.791925	-4.254144	-0.526310
58.842000	8.346348	81.225504	-4.092126	-0.534656
58.844000	9.027162	81.606761	-3.929294	-0.542678
58.846000	9.707976	81.935586	-3.765752	-0.550373
58.848000	10.388790	82.211905	-3.601604	-0.557740
58.850000	11.069604	82.435673	-3.436957	-0.564779
58.852000	11.750418	82.606883	-3.271914	-0.571488
58.854000	12.431232	82.725558	-3.106582	-0.577866
58.856000	13.112046	82.791755	-2.941064	-0.583914
58.858000	13.792860	82.805564	-2.775467	-0.589630
58.860000	14.791518	82.449712	-2.610212	-0.595016
58.862000	15.790176	82.042747	-2.445719	-0.600072
58.864000	16.788834	81.585055	-2.282092	-0.604800
58.866000	17.787492	81.077050	-2.119429	-0.609201
58.868000	18.786150	80.519179	-1.957833	-0.613278
58.870000	19.784808	79.911921	-1.797402	-0.617034
58.872000	20.783466	79.255781	-1.638234	-0.620469
58.874000	21.782124	78.551296	-1.480427	-0.623588
58.876000	22.780782	77.799032	-1.324077	-0.626392
58.878000	23.779440	76.999583	-1.169278	-0.628886
58.880000	23.285997	77.643565	-1.014635	-0.631070
58.882000	22.792554	78.236957	-0.858755	-0.632943
58.884000	22.299111	78.779510	-0.701738	-0.634504
58.886000	21.805668	79.271011	-0.543688	-0.635749
58.888000	21.312225	79.711277	-0.384705	-0.636677
58.890000	20.818782	80.100159	-0.224894	-0.637287
58.892000	20.325339	80.437541	-0.064356	-0.637576
58.894000	19.831896	80.723339	0.096805	-0.637544
58.896000	19.338453	80.957503	0.258485	-0.637189
58.898000	18.845010	81.140014	0.420583	-0.636509
58.900000	16.868295	82.752064	0.584475	-0.635504
58.902000	14.891580	84.307871	0.751535	-0.634168
58.904000	12.914865	85.806595	0.921649	-0.632495
58.906000	10.938150	87.247434	1.094703	-0.630479
58.908000	8.961435	88.629625	1.270581	-0.628114
58.910000	6.984720	89.952443	1.449163	-0.625394
58.912000	5.008005	91.215202	1.630330	-0.622314
58.914000	3.031290	92.417256	1.813963	-0.618870
58.916000	1.054575	93.558001	1.999938	-0.615056
58.918000	-0.922140	94.636870	2.188133	-0.610868
58.920000	-2.747781	95.502477	2.378272	-0.606302
58.922000	-4.573422	96.305672	2.570080	-0.601353
58.924000	-6.399063	97.046105	2.763432	-0.596020
58.926000	-8.224704	97.723468	2.958202	-0.590298
58.928000	-10.050345	98.337489	3.154263	-0.584186
58.930000	-11.875986	98.887943	3.351488	-0.577680
58.932000	-13.701627	99.374640	3.549751	-0.570779
58.934000	-15.527268	99.797433	3.748923	-0.563480
58.936000	-17.352909	100.156217	3.948876	-0.555782
58.938000	-19.178550	100.450926	4.149483	-0.547684
58.940000	-19.083393	98.763450	4.348698	-0.539186
58.942000	-18.988236	97.017913	4.544479	-0.530293
58.944000	-18.893079	95.215561	4.736713	-0.521011
58.946000	-18.797922	93.357674	4.925286	-0.511349
58.948000	-18.702765	91.445564	5.110089	-0.501314
58.950000	-18.607608	89.480572	5.291015	-0.490913
58.952000	-18.512451	87.464070	5.467960	-0.480154
58.954000	-18.417294	85.397461	5.640821	-0.469045
58.956000	-18.322137	83.282172	5.809501	-0.457595
58.958000	-18.226980	81.119661	5.973903	-0.445811
58.960000	-16.912440	77.693749	6.132716	-0.433705
58.962000	-15.597900	74.227430	6.284638	-0.421287
58.964000	-14.283360	70.722990	6.429588	-0.408573
58.966000	-12.968820	67.182735	6.567494	-0.395576
58.968000	-11.654280	63.608990	6.698285	-0.382310
58.970000	-10.339740	60.004091	6.821898	-0.368790
58.972000	-9.025200	56.370391	6.938273	-0.355030
58.974000	-7.710660	52.710255	7.047354	-0.341044
58.976000	-6.396120	49.026057	7.149090	-0.326848
58.978000	-5.081580	45.320181	7.243436	-0.312455
58.980000	-5.098257	42.924357	7.331681	-0.297880
58.982000	-5.114934	40.507470	7.415113	-0.283133
58.984000	-5.131611	38.071098	7.493691	-0.268225
58.986000	-5.148288	35.616827	7.567379	-0.253164
58.988000	-5.164965	33.146250	7.636142	-0.237960
58.990000	-5.181642	30.660966	7.699949	-0.222624
58.992000	-5.198319	28.162580	7.758773	-0.207165
58.994000	-5.214996	25.652700	7.812588	-0.191594
58.996000	-5.231673	23.132938	7.861374	-0.175920
58.998000	-5.248350	20.604909	7.905112	-0.160153
59.000000	-6.153813	18.957758	7.944674	-0.144304
59.002000	-7.059276	17.302784	7.980935	-0.128378
59.004000	-7.964739	15.641048	8.013879	-0.112383
59.006000	-8.870202	13.973618	8.043493	-0.096326
59.008000	-9.775665	12.301558	8.069769	-0.080213
